IT,BAPPIT21AP7,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AC9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AY0,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AM1,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG0,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AL3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AZ7,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AP0,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AB3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AY1,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AP2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AL0,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AJ6,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AV1,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AI9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AV8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AU7,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AO2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD0,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21BA4,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG1,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AW3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AV3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AL8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AH8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AQ5,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AT4,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AO8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AM5,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AR4,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AR8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD4,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD5,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AS3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AW9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AW8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AW2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AO5,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AN6,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AJ5,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG4,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG5,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AJ2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD6,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AE0,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AP1,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG6,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD7,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AY6,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21BA2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AS9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AV9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AY2,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AS8,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AT3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AH0,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AG7,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AJ3,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AD9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AE7,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AW6,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AM9,"BANCO POPOLARE SOC.COOP."
IT,BAPPIT21AO6,"BANCO POPOLARE SOC.COOP."
IT,FODDITR1,"BANCO POSTA FONDI"
IT,BSCHITMM,"BANCO SANTANDER, S.A. MILANO BRANCH"
IT,INSIITR1,"BANK INSINGER DE BEAUFORT N.V. (ITALIA)"
IT,BOFAIT2XMIL,"BANK OF AMERICA, N.A."
IT,BOFAIT2X,"BANK OF AMERICA, N.A."
IT,BKCHITMM,"BANK OF CHINA,MILAN BRANCH"
IT,PHIEITR1,"BANK OF THE PHILIPPINE ISLANDS (EUROPE) PLC"
IT,BOTKITMX,"BANK OF TOKYO-MITSUBISHI UFJ, LTD., THE"
IT,BOTKITMC,"BANK OF TOKYO-MITSUBISHI UFJ, LTD.,THE"
IT,SEPBITR1,"BANK SEPAH FILIALE DI ROMA IN AMMINISTRAZIONE STRAORDINARIA"
IT,SISTIT31,"BANKADATI SERVIZI INFORMATICI SOCIETA CONSORTILE PER AZIONI"
IT,BCDMITM1,"BANQUE CHAABI DU MAROC"
IT,BCRTITM1,"BANQUE CORTAL"
IT,PRIBITM1,"BANQUE PRIVEE EDMOND DE ROTHSCHILD EUROPE SA"
IT,PSABITM1,"BANQUE PSA FINANCE"
IT,BAZIITM1,"BANZAI SPA"
IT,BRFLITR1,"BARBERA FINANCE SRL"
IT,BARCITMMADM,"BARCLAYS BANK PLC"
IT,BARCITMMM03,"BARCLAYS BANK PLC"
IT,BARCITMMM04,"BARCLAYS BANK PLC"
IT,BARCITMMBKO,"BARCLAYS BANK PLC"
IT,BARCITMM,"BARCLAYS BANK PLC"
IT,BARCIT4G,"BARCLAYS BANK PLC WHOLESALE"
IT,BAWMITM1,"BARCLAYS WEALTH MILANO"
IT,BFSZIT2P,"BARILLA G. E R. FRATELLI SOCIET PER AZIONI"
IT,BSNEITT1,"BASIC NET SPA"
IT,BAGTITM1,BASTOGI
IT,BYLAITMM,"BAYERISCHE LANDESBANK, MILANO BRANCH"
IT,CCRTIT2196D,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196E,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196F,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196C,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196I,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196B,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2T96A,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196G,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196H,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,CCRTIT2196L,"BCC - CRA DI LUCINICO FARRA E CAPRIVA"
IT,ICRAITR1EPN,"BCC D' ALBA LANGHE E ROERO"
IT,ICRAITR1TY3,"BCC DEI CASTELLI E DEGLI IBLEI"
IT,ICRAITR1TY2,"BCC DEI CASTELLI E DEGLI IBLEI"
IT,ICRAITRRUU0,"BCC DI NAPOLI"
IT,ICRAITRRUX0,"BCC DI PUTIGNANO SOC.COOP"
IT,ICRAITRRV10,"BCC DI RIVAROLO CANAVESE,RIVARA ED ENTI TERRITORIALI LOCALI RIVABANCA"
IT,CCRTIT2198C,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,CCRTIT2198G,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,CCRTIT2198H,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,CCRTIT2198D,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,CCRTIT2198E,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,CCRTIT2T98A,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,CCRTIT2198B,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,CCRTIT2198F,"BCC DI ROANA CASSA RURALE ED ARTIGIANA"
IT,BRRRITM1,"BCC RISPARMIO E PREVIDENZA SGRPA"
IT,BSFSITR1,"BCC SME FINANCE 1 S.R.L."
IT,THSXITR1,"BE - BE THINK, SOLVE, EXECUTE SPA"
IT,BUTYIT22,"BEAUTY AND BUSINESS S.P.A."
IT,BEGHIT21,"BEGHELLI SPA"
IT,BELVIT21,"BELVEDERE SPA"
IT,ICRAITR1AMB,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM6,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AME,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM2,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM3,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AMC,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM9,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AMA,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM8,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM4,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AMD,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM5,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM7,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITR1AM1,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CN)"
IT,ICRAITRRAM0,"BENE BANCA CREDITO COOPERATIVO DI BENE VAGIENNA (CUNEO)"
IT,BNGPIT21,"BENETTON GROUP S.P.A."
IT,BSGGITR1,"BENI STABILI GESTIONI SPA S.G.R."
IT,BSSIITR1,"BENI STABILI SPA SOC. INVEST. IMMOBILIARE QUOTATA"
IT,BSSRIT21,"BERICA 10 RESIDENTIAL MBS SRL"
IT,BDMRIT21,"BERICA 5 RESIDENTIAL MBS S.R.L."
IT,BDMLIT21,"BERICA 6 RESIDENTIAL MBS SRL"
IT,BDBSIT21,"BERICA 8 RESIDENTIAL MBS S.R.L."
IT,BDBRIT21,"BERICA 9 RESIDENTIAL MBS SRL"
IT,EEBSIT21,"BERICA ABS 2 SRL"
IT,EEBRIT21,"BERICA ABS 3 S.R.L."
IT,EEBLITM1,"BERICA ABS 4 S.R.L."
IT,EEALITM1,"BERICA ABS SRL"
IT,BIIRITM1,"BERICA PMI 2 S.R.L."
IT,BIISIT21,"BERICA PMI SRL"
IT,BSBRIT21,"BERICA RESIDENTIAL MBS 1 S.R.L."
IT,BETFIT31,"BERTI-SIM FIRENZE"
IT,BEUOIT21,"BEST UNION COMPANY"
IT,BEFLITT1,"BETA FUNDING S.R.L."
IT,FDSIITM1,"BG FIDUCIARIA SIM S.P.A."
IT,SGRSITM1,"BG SGR S.P.A."
IT,BHBEIT22,"BHW BAUSPARKASSE AG"
IT,BIIDIT21,"BIALETTI INDUSTRIE SPA"
IT,BIONIT21,"BIANCAMANO SPA"
IT,BIESIT31,"BIESSE SPA"
IT,BGSPIT21,"BIM GESTIONE SERVIZI PUBBLICI S.P.A."
IT,BICKITM1,"BINCK BANK N.V."
IT,BINQIT21,"BINDA SPA IN LIQUIDAZIONE"
IT,BIOUIT21,"BIODUE SPA"
IT,BIOEIT21,"BIOERA SPA"
IT,BIOOIT21,"BIO-ON S.P.A."
IT,BSCIITM1,"BIPIELLE SANTANDER CENTRAL HISPANO SIM S.P.A"
IT,BIGSIT21,"BIPITALIA GESTIONI SGR S.P.A."
IT,BRDLIT21,"BIPITALIA RESIDENTIAL S.R.L."
IT,BIMVITM1,"BIT MARKET SERVICES S.P.A."
IT,CRBIIT2B169,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B202,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B114,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B069,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B072,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B113,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B115,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B116,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B015,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B030,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B013,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B017,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B019,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B070,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B071,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B087,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B012,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B010,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B011,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B117,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B224,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B118,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B128,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B212,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B021,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B125,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B023,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B022,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B130,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B119,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B024,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B026,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B132,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B080,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B121,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B214,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B028,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B027,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B204,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B029,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B123,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B122,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B124,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B032,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B035,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B034,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B073,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B135,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B036,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B033,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B136,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B139,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B081,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B039,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B137,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B038,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B140,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B083,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B141,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B145,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B040,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B041,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B042,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B068,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B148,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B044,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B218,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B216,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B046,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B151,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B048,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B155,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B131,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B054,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B049,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B050,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B051,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B158,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B082,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B061,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B161,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B163,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B020,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B074,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B063,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B065,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B052,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B165,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B168,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B206,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B171,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B084,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B172,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B086,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B175,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B047,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B222,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B053,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B208,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B088,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B178,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B066,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B055,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B059,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B062,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B210,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B056,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B181,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B228,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B232,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B109,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B105,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B110,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B111,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B108,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B060,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B102,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B085,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B101,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B100,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B057,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B058,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B185,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,CRBIIT2B064,"BIVERBANCA - CASSA DI RISPARMIO DI BIELLA E VERCELLI SPA"
IT,BLFCITM1,"BLUE FINANCIAL COMMUNICATION SPA"
IT,BLNOITM1,"BLUE NOTE SPA"
IT,BMEUITM1,"BMCE EUROSERVICES"
IT,BNLEITM1,"BNL EUROSECURITIES SIM S.P.A."
IT,BNGLITM1,"BNL GESTIONI SGR P.A."
IT,BNVTITM1,"BNL VITA SPA"
IT,BPEMITM1,"BNP PARIBAS ASSET MANAGEMENT SGR S.P.A."
IT,BNAIITM1,"BNP PARIBAS EQUITIES ITALIA SIM S.P.A."
IT,BPLGITM1,"BNP PARIBAS LEASE GROUP SA - SUCCURSALE MILANO"
IT,PARBITMM214,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITM1FDS,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM001,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM002,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM003,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM004,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM005,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM006,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM007,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM008,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM009,"BNP PARIBAS SECURITIES SERVICES, ITALY"
IT,PARBITMM010,"BNP PARIBAS SECURITIES SERVICES, ITALY"
